Id,group,name,Counter,radius
1001,11,ха-ха-ха-ха-ха,13,13.0
1002,10,картошка,13,13.0
1003,11,дальше,13,13.0
1004,11,понятно,13,13.0
1005,10,кирилл,13,13.0
1006,11,дом,13,13.0
1007,11,алекс,13,13.0
1008,10,шла саша,13,13.0
1009,11,шла саша по шоссе и сосала сушку,13,13.0
1010,10,ха-ха-ха-ха-ха,12,12.0
1011,11,свет,12,12.0
1012,11,тишина,12,12.0
1013,10,дома,12,12.0
1014,6,что это,12,12.0
1015,10,прием,12,12.0
1016,6,что такое,12,12.0
1017,10,мне сказать,12,12.0
1018,3,спасибо,12,12.0
1019,10,привет как дела,12,12.0
1020,10,мария,12,12.0
1021,10,сама,12,12.0
1022,6,почему,12,12.0
1023,10,всегда,12,12.0
1024,7,все,12,12.0
1025,11,матрица,12,12.0
1026,10,деньги,12,12.0
1027,11,чмо,12,12.0
1028,10,как ты,12,12.0
1029,11,хочешь,12,12.0
1030,10,курс,12,12.0
1031,10,что говорить,12,12.0
1032,6,волга,12,12.0
1033,10,з*****,12,12.0
1034,10,яна,12,12.0
1035,12,я,12,12.0
1036,10,это все,12,12.0
1037,4,мама,12,12.0
1038,3,не работает,12,12.0
1039,4,когда,12,12.0
1040,10,молодец,12,12.0
1041,11,2 группа,12,12.0
1042,6,говорить,12,12.0
1043,7,банан,12,12.0
1044,10,три,12,12.0
1045,11,человек,12,12.0
1046,11,техно,12,12.0
1047,10,медведь,12,12.0
1048,10,икеа,12,12.0
1049,11,4,12,12.0
1050,3,катенька,12,12.0
1051,6,культурология,12,12.0
1052,10,вот,12,12.0
1053,6,меня,12,12.0
1054,11,мациевский,12,12.0
1055,10,путь,12,12.0
1056,11,солнышко,12,12.0
1057,3,здесь,12,12.0
1058,3,власть,12,12.0
1059,11,сколько тебе лет,12,12.0
1060,3,фото,12,12.0
1061,10,грека,12,12.0
1062,10,город,12,12.0
1063,11,люби,12,12.0
1064,6,вселенная,12,12.0
1065,3,прием,12,12.0
1066,11,маруся,12,12.0
1067,11,лучший,12,12.0
1068,3,я тебя,12,12.0
1069,11,12,12,12.0
1070,10,выхода нет,12,12.0
1071,11,как меня зовут,12,12.0
1072,10,класс,12,12.0
1073,11,оракул,12,12.0
1074,7,маме папе привет,12,12.0
1075,11,периферия,12,12.0
1076,10,оксаночка оксаначка,12,12.0
1077,10,тупой,12,12.0
1078,2,маша,12,12.0
1079,10,надежда,12,12.0
1080,5,давай,12,12.0
1081,5,эй,12,12.0
1082,11,не хочу,12,12.0
1083,8,лиза,12,12.0
1084,10,сказать,12,12.0
1085,5,смерть,12,12.0
1086,11,одноклассники,12,12.0
1087,6,ахахахаха,12,12.0
1088,10,по шоссе,12,12.0
1089,5,тебя,12,12.0
1090,4,хватит,12,12.0
1091,10,oracle,12,12.0
1092,10,spaces,12,12.0
1093,10,iphone,12,12.0
1094,10,42,12,12.0
1095,10,а я,12,12.0
1096,11,рублей,12,12.0
1097,10,текст,12,12.0
1098,3,1 1,12,12.0
1099,11,война,12,12.0
1100,10,али,12,12.0
1101,4,шакира,12,12.0
1102,11,анюта,12,12.0
1103,10,тим,12,12.0
1104,5,оля,12,12.0
1105,4,я мечтаю,12,12.0
1106,4,работа,12,12.0
1107,11,пойдем,12,12.0
1108,5,еврей,12,12.0
1109,7,хорошо,12,12.0
1110,4,сережа,12,12.0
1111,11,никита,12,12.0
1112,10,слышишь,12,12.0
1113,11,ночь улица фонарь аптека,12,12.0
1114,10,б****,12,12.0
1115,11,я не,12,12.0
1116,11,в темноте,12,12.0
1117,11,привет сири,12,12.0
1118,10,покажи,12,12.0
1119,10,ответь,12,12.0
1120,11,это микрофон,12,12.0
1121,10,только,12,12.0
1122,2,поезда,12,12.0
1123,10,так,12,12.0
1124,11,ну,12,12.0
1125,5,да,12,12.0
1126,11,р,12,12.0
1127,11,работает,12,12.0
1128,10,нас,12,12.0
1129,11,давай давай,12,12.0
1130,5,почему,12,12.0
1131,7,яндекс,12,12.0
1132,11,еще раз,12,12.0
1133,5,и,12,12.0
1134,4,пока,12,12.0
1135,7,как,12,12.0
1136,11,в лесу,12,12.0
1137,10,сердце,12,12.0
1138,11,маша маша маша,11,12.0
1139,11,анализ,11,12.0
1140,10,вы все умрете,11,12.0
1141,11,сама,11,12.0
1142,10,ш****,11,12.0
1143,11,урод,11,12.0
1144,11,алло алло,11,12.0
1145,10,пошли,11,12.0
1146,10,попугай попка,11,12.0
1147,4,маша,11,12.0
1148,4,меня,11,12.0
1149,3,благодарю,11,12.0
1150,10,ясно,11,12.0
1151,4,микрофон,11,12.0
1152,10,ответ,11,12.0
1153,4,метро,11,12.0
1154,11,благодарю,11,12.0
1155,10,молчи,11,12.0
1156,10,ахахахахахаха,11,12.0
1157,3,ева,11,12.0
1158,5,в,11,12.0
1159,3,марс,11,12.0
1160,11,скажи что,11,12.0
1161,10,солнышко,11,12.0
1162,4,даша,11,12.0
1163,10,разговаривать,11,12.0
1164,4,да,11,12.0
1165,10,какая,11,12.0
1166,10,как у тебя дела,11,12.0
1167,3,frozen,11,12.0
1168,10,мишка,11,12.0
1169,11,кошка,11,12.0
1170,4,слова,11,12.0
1171,11,love,11,12.0
1172,11,папа,11,12.0
1173,11,знаю,11,12.0
1174,3,марьяна,11,12.0
1175,11,бред,11,12.0
1176,7,это,11,12.0
1177,7,дочь,11,12.0
1178,3,что это,11,12.0
1179,11,идет,11,12.0
1180,11,галя,11,12.0
1181,10,лада,11,12.0
1182,10,яйца,11,12.0
1183,10,выходи,11,12.0
1184,10,нора,11,12.0
1185,12,ш****,11,12.0
1186,10,кто ты такой,11,12.0
1187,2,ариша,11,12.0
1188,11,домой,11,12.0
1189,11,егэ,11,12.0
1190,5,музыка,11,12.0
1191,4,пока держимся,11,12.0
1192,5,ксюша,11,12.0
1193,10,лада седан баклажан,11,12.0
1194,5,скажи,11,12.0
1195,10,новый,11,12.0
1196,10,волшебство,11,12.0
1197,10,я умная,11,12.0
1198,11,ахахахахахаха,11,12.0
1199,11,ай лав ю,11,12.0
1200,11,ахаха,11,12.0
1201,10,надо,11,12.0
1202,6,антон,11,12.0
1203,10,порно,11,12.0
1204,10,вечер,11,12.0
1205,10,ты не,11,12.0
1206,10,нравится,11,12.0
1207,7,все будет хорошо,11,12.0
1208,3,очень,11,12.0
1209,10,корабли лавировали,11,12.0
1210,10,корабли лавировали лавировали да не вылавировали,11,12.0
1211,10,отлично,11,12.0
1212,11,мяу мяу,11,12.0
1213,10,робот,11,12.0
1214,11,мария мария,11,12.0
1215,5,мама,11,12.0
1216,11,сайт,11,12.0
1217,10,что ты делаешь,11,12.0
1218,4,марина марина,11,12.0
1219,10,единорог,11,12.0
1220,10,сон,11,12.0
1221,10,какого,11,12.0
1222,3,мне,11,12.0
1223,1,соус,11,12.0
1224,10,счастье,11,12.0
1225,10,нет нет нет,11,12.0
1226,10,твою,11,12.0
1227,11,18,11,12.0
1228,11,бронетранспортер,11,12.0
1229,1,х**,11,12.0
1230,11,свобода,11,12.0
1231,11,лукоморья дуб зеленый,11,12.0
1232,11,утро,11,12.0
1233,3,говорить,11,12.0
1234,6,какашка,11,12.0
1235,4,юля,11,12.0
1236,11,елена,11,12.0
1237,3,готланд,11,12.0
1238,11,пицца,11,12.0
1239,10,мать,11,12.0
1240,4,бог,11,12.0
1241,4,есть,11,12.0
1242,11,котенок,11,12.0
1243,4,ж***,11,12.0
1244,5,гарри,11,12.0
1245,10,прокрастинация,11,12.0
1246,11,как твои дела,11,12.0
1247,10,стоп,11,12.0
1248,10,самая лучшая,11,12.0
1249,11,фак,11,12.0
1250,10,гомосексуализм,11,12.0
1251,10,ok,11,12.0
1252,10,гоша рубчинский,11,12.0
1253,11,прикол,11,12.0
1254,11,какая,11,12.0
1255,11,420,11,12.0
1256,10,машина,11,12.0
1257,10,3,11,12.0
1258,3,приходи,11,12.0
1259,11,любить,11,12.0
1260,10,гриша,11,12.0
1261,11,лучше всех,11,12.0
1262,11,вместе,11,12.0
1263,10,татьяна,11,12.0
1264,10,алена,11,12.0
1265,1,саша,11,12.0
1266,6,я тебя,11,12.0
1267,6,меня зовут,11,12.0
1268,11,гондон,11,12.0
1269,5,раз раз раз,11,12.0
1270,11,вернись,11,12.0
1271,11,танюха,11,12.0
1272,6,зовут,11,12.0
1273,4,ха-ха-ха,11,12.0
1274,11,виктор,11,12.0
1275,10,инсталляция,11,12.0
1276,11,со мной,11,12.0
1277,10,дети,11,12.0
1278,11,apple,11,12.0
1279,10,х****,11,12.0
1280,11,повторяешь,11,12.0
1281,11,вагина,11,12.0
1282,3,люблю тебя,11,12.0
1283,10,цвет,11,12.0
1284,11,где я,11,12.0
1285,10,minecraft,11,12.0
1286,1,миша,11,12.0
1287,11,нет нет,11,12.0
1288,10,мой,11,12.0
1289,11,бум,11,12.0
1290,12,вася,11,12.0
1291,11,любишь,11,12.0
1292,11,звук,11,12.0
1293,11,лучшие,11,12.0
1294,10,мать твою,11,12.0
1295,10,20,11,12.0
1296,10,оксаначка,11,12.0
1297,11,громова,11,12.0
1298,10,пойдем,11,12.0
1299,10,не работает,11,12.0
1300,3,23,11,12.0
1301,11,группа,11,12.0
1302,10,добро,11,12.0
1303,11,иван,10,12.0
1304,11,екатерина,10,12.0
1305,10,наркотики,10,12.0
1306,11,бу,10,12.0
1307,10,земля,10,12.0
1308,10,бухать,10,12.0
1309,4,порок это хорошо,10,12.0
1310,10,ничего,10,12.0
1311,7,карина,10,12.0
1312,2,и,10,12.0
1313,11,и что,10,12.0
1314,11,еда,10,12.0
1315,10,чмок,10,12.0
1316,10,периферия,10,12.0
1317,11,вселенной,10,12.0
1318,10,когда новоселье,10,12.0
1319,10,ублюдок мать,10,12.0
1320,3,арсений,10,12.0
1321,11,1 1 1 1,10,12.0
1322,10,буду,10,12.0
1323,11,wow,10,12.0
1324,10,ты знаешь,10,12.0
1325,10,г****,10,12.0
1326,4,привет как дела,10,12.0
1327,11,куратор,10,12.0
1328,11,ночь,10,12.0
1329,10,шла саша по,10,12.0
1330,11,матем матем,10,12.0
1331,10,где ты,10,12.0
1332,10,психея,10,12.0
1333,10,нахуй,10,12.0
1334,10,год,10,12.0
1335,10,голова ластик,10,12.0
1336,11,ты знаешь,10,12.0
1337,6,полина,10,12.0
1338,4,здесь,10,12.0
1339,10,сингулярность,10,12.0
1340,3,ясно,10,12.0
1341,11,есть ли жизнь на марсе,10,12.0
1342,10,рак,10,12.0
1343,11,работаешь,10,12.0
1344,10,шаурма,10,12.0
1345,11,ответ,10,12.0
1346,6,пока,10,12.0
1347,10,ответить,10,12.0
1348,1,я люблю тебя,10,12.0
1349,11,любимый,10,12.0
1350,11,раз,10,12.0
1351,11,давно,10,12.0
1352,8,слова,10,12.0
1353,10,свидания,10,12.0
1354,10,бесконечно,10,12.0
1355,11,куда,10,12.0
1356,11,путь,10,12.0
1357,11,оптоволоконный,10,12.0
1358,6,мужик,10,12.0
1359,4,смысла нет,10,12.0
1360,10,конец света,10,12.0
1361,11,папка,10,12.0
1362,11,финансовый университет,10,12.0
1363,4,лох,10,12.0
1364,1,я,10,12.0
1365,10,отвечай,10,12.0
1366,6,пойдем,10,12.0
1367,10,вы все,10,12.0
1368,11,ты где,10,12.0
1369,11,да прибудет с тобой сила,10,12.0
1370,10,сериал,10,12.0
1371,10,знаю,10,12.0
1372,10,dimon,10,12.0
1373,10,он,10,12.0
1374,11,приколы,10,12.0
1375,11,root,10,12.0
1376,11,надя,10,12.0
1377,11,сири,10,12.0
1378,11,завяжи,10,12.0
1379,10,трава,10,12.0
1380,10,лето,10,12.0
1381,3,работа,10,12.0
1382,11,не уходи,10,12.0
1383,4,с днем,10,12.0
1384,6,мужик мужик,10,12.0
1385,11,скажи слово,10,12.0
1386,11,картошка,10,12.0
1387,4,вселенная,10,12.0
1388,11,я помню,10,12.0
1389,11,дюжина,10,12.0
1390,3,хер,10,12.0
1391,11,тупой,10,12.0
1392,7,марихуана,10,12.0
1393,3,россия,10,12.0
1394,10,всех,10,12.0
1395,11,лифанова,10,12.0
1396,10,ася,10,12.0
1397,6,елена,10,12.0
1398,10,наверное,10,12.0
1399,11,дмитрий,10,12.0
1400,10,не знаю,10,12.0
1401,7,видео,10,12.0
1402,10,михеев владимир,10,12.0
1403,11,не трепи нервы,10,12.0
1404,10,что делаешь,10,12.0
1405,4,люблю тебя,10,12.0
1406,10,мультик,10,12.0
1407,8,скорикова маша,10,12.0
1408,2,pes,10,12.0
1409,10,делать,10,12.0
1410,6,ж***,10,12.0
1411,11,извини,10,12.0
1412,11,карина,10,12.0
1413,11,конец,10,12.0
1414,11,покажи покажи покажи,10,12.0
1415,11,курсовая,10,12.0
1416,11,я говорю,10,12.0
1417,11,что я,10,12.0
1418,11,время,10,12.0
1419,11,вас,10,12.0
1420,11,слышишь,10,12.0
1421,6,российская,10,12.0
1422,6,российско-голландский,10,12.0
1423,10,алло алло,10,12.0
1424,10,мечта,10,12.0
1425,11,помогите,10,12.0
1426,10,корабли,10,12.0
1427,3,мама,10,12.0
1428,6,лучше,10,12.0
1429,5,проект,10,12.0
1430,11,доброе,10,12.0
1431,10,нужно,10,12.0
1432,10,фак,10,12.0
1433,10,я вас любил,10,12.0
1434,11,хеллоу,10,12.0
1435,10,мы любим,10,12.0
1436,11,зеленый,10,12.0
1437,10,дом,10,12.0
1438,10,работаешь,10,12.0
1439,10,дорога,10,12.0
1440,10,нельзя,10,12.0
1441,10,красивые,10,12.0
1442,11,вова,10,12.0
1443,10,иллюзия иллюзия,10,12.0
1444,5,валерия,10,12.0
1445,10,весна,10,12.0
1446,11,пиво,10,12.0
1447,11,алеша,10,12.0
1448,10,бомба,10,12.0
1449,11,анекдот,10,12.0
1450,10,что это,10,12.0
1451,2,алена,10,12.0
1452,10,работу,10,12.0
1453,11,вылавировали,10,12.0
1454,11,ой,10,12.0
1455,10,тест тест,10,12.0
1456,5,гордыня,10,12.0
1457,11,обожаю,10,12.0
1458,11,красота,10,12.0
1459,11,реку,10,12.0
1460,10,потому что,10,12.0
1461,10,мы идем дальше,10,12.0
1462,8,что,10,12.0
1463,11,почта,10,12.0
1464,11,я всегда,10,12.0
1465,11,пиццерия,10,12.0
1466,4,в,10,12.0
1467,5,мы,10,12.0
1468,10,любимый,10,12.0
1469,11,помидор,10,12.0
1470,5,что это,10,12.0
1471,11,грибы,10,12.0
1472,1,жизнь,10,12.0
1473,3,здравствуй,10,12.0
1474,10,пахом,10,12.0
1475,5,не,10,12.0
1476,11,300,10,12.0
1477,7,доктор кто,10,12.0
1478,11,ауу,10,12.0
1479,10,друг,10,12.0
1480,11,питер,10,12.0
1481,11,долбоеб,10,12.0
1482,3,кто я,10,12.0
1483,5,хочу,10,12.0
1484,4,фантастика,10,12.0
1485,11,bullet for my,10,12.0
1486,11,книга,10,12.0
1487,11,рихтер,10,12.0
1488,11,настя настя настя,10,12.0
1489,4,mail,10,12.0
1490,11,винишко,10,12.0
1491,10,анна,10,12.0
1492,11,робот,10,12.0
1493,10,инопланетяне,10,12.0
1494,10,шоссе,10,12.0
1495,4,рождения,10,12.0
1496,10,заебись,10,12.0
1497,4,игорь,10,12.0
1498,11,всем привет,10,12.0
1499,2,счастья,10,12.0
1500,4,ok google,10,12.0
1501,3,пипец,10,12.0
1502,1,и,10,12.0
1503,10,реку,10,12.0
1504,12,ты,10,12.0
1505,10,есть ли жизнь на марсе,10,12.0
1506,6,мазафака,10,12.0
1507,11,иллюзия,10,12.0
1508,10,ты работаешь,10,12.0
1509,11,наташ,10,12.0
1510,10,кто я,10,12.0
1511,1,нет,10,12.0
1512,10,холодно,10,12.0
1513,10,еда,10,12.0
1514,10,мегафон,10,12.0
1515,5,анастасия,10,12.0
1516,10,мартышка,10,12.0
1517,10,поговорить,10,12.0
1518,11,сухорукова,10,12.0
1519,11,о,10,12.0
1520,10,непонятно,10,12.0
1521,6,факультет,10,12.0
1522,6,марина,10,12.0
1523,10,vk,10,12.0
1524,10,из,10,12.0
1525,11,машков,10,12.0
1526,10,илья,10,12.0
1527,11,стул,10,12.0
1528,11,настюха,10,12.0
1529,10,тепло,10,12.0
1530,4,космос,9,11.0
1531,10,в мире,9,11.0
1532,10,привет как,9,11.0
1533,6,шальная императрица,9,11.0
1534,6,здесь,9,11.0
1535,4,папа,9,11.0
1536,10,в смысле,9,11.0
1537,4,видео,9,11.0
1538,4,тебя люблю,9,11.0
1539,11,раз два три четыре пять,9,11.0
1540,4,кто я,9,11.0
1541,10,приветики,9,11.0
1542,4,поговори со мной,9,11.0
1543,11,прекрасна,9,11.0
1544,10,добро пожаловать,9,11.0
1545,4,никогда,9,11.0
1546,3,бизон,9,11.0
1547,10,мечтай,9,11.0
1548,11,вася,9,11.0
1549,3,богдан,9,11.0
1550,4,счастье,9,11.0
1551,11,москов,9,11.0
1552,4,сегодня,9,11.0
1553,11,брат,9,11.0
1554,11,звезды,9,11.0
1555,11,6,9,11.0
1556,10,седан,9,11.0
1557,11,всем,9,11.0
1558,10,galaxy,9,11.0
1559,3,ариша,9,11.0
1560,11,всегда,9,11.0
1561,10,галактика,9,11.0
1562,11,чем смысл,9,11.0
1563,10,арт,9,11.0
1564,11,baby,9,11.0
1565,11,рок-н-ролл,9,11.0
1566,4,искусство,9,11.0
1567,11,ратмир,9,11.0
1568,11,и это все,9,11.0
1569,10,подрядчики,9,11.0
1570,10,выставка говна,9,11.0
1571,11,speak english,9,11.0
1572,3,будущее,9,11.0
1573,10,дурочка,9,11.0
1574,7,м,9,11.0
1575,10,сегодня день,9,11.0
1576,10,ева,9,11.0
1577,11,киров,9,11.0
1578,10,мур-мур филипп андреевич,9,11.0
1579,11,рак,9,11.0
1580,10,девушка,9,11.0
1581,4,саша,9,11.0
1582,11,нас,9,11.0
1583,11,мегафон,9,11.0
1584,12,дарина,9,11.0
1585,11,это п*****,9,11.0
1586,11,бизнес,9,11.0
1587,11,йога,9,11.0
1588,10,бэтмен,9,11.0
1589,3,mail,9,11.0
1590,11,iphone,9,11.0
1591,4,смысл жизни,9,11.0
1592,11,бор,9,11.0
1593,5,юлия,9,11.0
1594,10,привет пиши,9,11.0
1595,10,сколько тебе лет,9,11.0
1596,7,путин,9,11.0
1597,11,не наглей,9,11.0
1598,10,самый лучший,9,11.0
1599,10,журнал,9,11.0
1600,11,сказать,9,11.0
1601,4,bartender,9,11.0
1602,10,skype,9,11.0
1603,11,баба,9,11.0
1604,4,раздевайся,9,11.0
